ImageData,Label
"[[[0.30588235 0.49411765 0.21960784]
  [0.37254902 0.54117647 0.30588235]
  [0.41568627 0.56470588 0.36078431]
  ...
  [0.61568627 0.64705882 0.63137255]
  [0.62352941 0.69019608 0.6745098 ]
  [0.54117647 0.64313725 0.61960784]]

 [[0.29411765 0.48235294 0.21568627]
  [0.37647059 0.5372549  0.29411765]
  [0.43137255 0.56862745 0.36470588]
  ...
  [0.6627451  0.70196078 0.67843137]
  [0.6        0.67843137 0.6627451 ]
  [0.50980392 0.61568627 0.58823529]]

 [[0.29019608 0.47843137 0.21176471]
  [0.37647059 0.53333333 0.29411765]
  [0.43529412 0.56862745 0.36470588]
  ...
  [0.60392157 0.68235294 0.64313725]
  [0.5372549  0.62352941 0.59607843]
  [0.49411765 0.6        0.56078431]]

 ...

 [[0.39215686 0.55686275 0.40392157]
  [0.38823529 0.55294118 0.39215686]
  [0.40784314 0.57254902 0.42352941]
  ...
  [0.38431373 0.45882353 0.36862745]
  [0.43529412 0.49803922 0.39607843]
  [0.45490196 0.51372549 0.39215686]]

 [[0.39607843 0.56862745 0.41176471]
  [0.42352941 0.58039216 0.41960784]
  [0.41176471 0.57647059 0.43921569]
  ...
  [0.34901961 0.43137255 0.33333333]
  [0.3372549  0.43137255 0.31764706]
  [0.30980392 0.40392157 0.27058824]]

 [[0.43137255 0.60392157 0.47843137]
  [0.4        0.56470588 0.41568627]
  [0.39607843 0.56470588 0.43921569]
  ...
  [0.24313725 0.35686275 0.25490196]
  [0.17254902 0.29803922 0.18431373]
  [0.18039216 0.28627451 0.17647059]]]",Powdery
"[[[0.4        0.54117647 0.2       ]
  [0.40784314 0.54901961 0.2       ]
  [0.41176471 0.55294118 0.2       ]
  ...
  [0.27843137 0.39215686 0.21176471]
  [0.27843137 0.38823529 0.21176471]
  [0.27843137 0.38431373 0.20784314]]

 [[0.4        0.54117647 0.19607843]
  [0.40392157 0.54509804 0.19607843]
  [0.40784314 0.54901961 0.19215686]
  ...
  [0.2745098  0.38823529 0.20784314]
  [0.27058824 0.38431373 0.20392157]
  [0.27058824 0.38039216 0.20392157]]

 [[0.4        0.54117647 0.2       ]
  [0.40392157 0.54509804 0.19607843]
  [0.41176471 0.54901961 0.2       ]
  ...
  [0.2627451  0.38431373 0.20392157]
  [0.26666667 0.38039216 0.2       ]
  [0.2627451  0.37647059 0.19607843]]

 ...

 [[0.23921569 0.27058824 0.18039216]
  [0.25098039 0.27058824 0.18823529]
  [0.25882353 0.27843137 0.19215686]
  ...
  [0.30196078 0.37647059 0.23921569]
  [0.29411765 0.39215686 0.23921569]
  [0.43137255 0.54117647 0.36470588]]

 [[0.23921569 0.26666667 0.17647059]
  [0.23529412 0.2627451  0.17647059]
  [0.24313725 0.27058824 0.17647059]
  ...
  [0.30196078 0.37647059 0.23921569]
  [0.29411765 0.38431373 0.23137255]
  [0.38431373 0.48235294 0.33333333]]

 [[0.23529412 0.25882353 0.17254902]
  [0.23529412 0.25882353 0.17647059]
  [0.23529412 0.25882353 0.17647059]
  ...
  [0.30196078 0.37254902 0.22745098]
  [0.29411765 0.38039216 0.22745098]
  [0.36078431 0.45098039 0.32156863]]]",Powdery
"[[[0.69803922 0.79215686 0.67058824]
  [0.70196078 0.79215686 0.6745098 ]
  [0.69803922 0.79215686 0.68235294]
  ...
  [0.21176471 0.35686275 0.23137255]
  [0.23921569 0.38431373 0.2627451 ]
  [0.23529412 0.38823529 0.26666667]]

 [[0.69803922 0.78431373 0.67058824]
  [0.69803922 0.78431373 0.6745098 ]
  [0.69411765 0.78039216 0.6745098 ]
  ...
  [0.21568627 0.35686275 0.23137255]
  [0.25098039 0.39215686 0.26666667]
  [0.25882353 0.4        0.27843137]]

 [[0.68627451 0.76470588 0.65882353]
  [0.68627451 0.76862745 0.6627451 ]
  [0.70196078 0.78431373 0.67843137]
  ...
  [0.21960784 0.36470588 0.23137255]
  [0.2627451  0.4        0.2745098 ]
  [0.2745098  0.41568627 0.28627451]]

 ...

 [[0.49019608 0.6        0.50980392]
  [0.50588235 0.61176471 0.5254902 ]
  [0.53333333 0.62745098 0.56470588]
  ...
  [0.24705882 0.38039216 0.2627451 ]
  [0.23137255 0.38039216 0.25098039]
  [0.20784314 0.36470588 0.22352941]]

 [[0.48235294 0.59607843 0.49803922]
  [0.49019608 0.59607843 0.50588235]
  [0.54509804 0.64313725 0.57647059]
  ...
  [0.23529412 0.37647059 0.25490196]
  [0.21176471 0.36862745 0.22745098]
  [0.19607843 0.36078431 0.21568627]]

 [[0.48235294 0.59215686 0.50196078]
  [0.47843137 0.58431373 0.49803922]
  [0.51764706 0.62352941 0.54509804]
  ...
  [0.22352941 0.37647059 0.24313725]
  [0.19607843 0.36470588 0.21568627]
  [0.18039216 0.36078431 0.20392157]]]",Powdery
"[[[0.3254902  0.4745098  0.34509804]
  [0.30196078 0.45490196 0.3372549 ]
  [0.29411765 0.45098039 0.3254902 ]
  ...
  [0.58431373 0.65882353 0.54117647]
  [0.67058824 0.74901961 0.64313725]
  [0.64705882 0.72941176 0.62352941]]

 [[0.32156863 0.4745098  0.35294118]
  [0.30588235 0.46666667 0.34509804]
  [0.29803922 0.45882353 0.3254902 ]
  ...
  [0.58431373 0.6745098  0.54509804]
  [0.63137255 0.71764706 0.60784314]
  [0.57254902 0.66666667 0.54509804]]

 [[0.3254902  0.47843137 0.37254902]
  [0.3254902  0.48235294 0.36862745]
  [0.32941176 0.48627451 0.35686275]
  ...
  [0.55686275 0.6627451  0.51764706]
  [0.58039216 0.67843137 0.55294118]
  [0.50196078 0.60784314 0.47058824]]

 ...

 [[0.63529412 0.75294118 0.50588235]
  [0.66666667 0.80392157 0.56078431]
  [0.69019608 0.83137255 0.58823529]
  ...
  [0.83137255 0.88627451 0.60784314]
  [0.74117647 0.83529412 0.48627451]
  [0.69803922 0.78823529 0.45490196]]

 [[0.58039216 0.70588235 0.45490196]
  [0.61960784 0.76078431 0.51372549]
  [0.65882353 0.8        0.55294118]
  ...
  [0.78431373 0.83529412 0.57647059]
  [0.70196078 0.80784314 0.4745098 ]
  [0.68627451 0.80392157 0.47843137]]

 [[0.55294118 0.66666667 0.44705882]
  [0.6        0.72156863 0.49019608]
  [0.64705882 0.77254902 0.52941176]
  ...
  [0.74509804 0.79607843 0.57254902]
  [0.74901961 0.83921569 0.6       ]
  [0.78431373 0.8627451  0.65882353]]]",Powdery
"[[[0.57254902 0.64705882 0.51372549]
  [0.57254902 0.64705882 0.51372549]
  [0.54901961 0.62745098 0.45882353]
  ...
  [0.62745098 0.69803922 0.61176471]
  [0.61176471 0.69803922 0.60784314]
  [0.60392157 0.69803922 0.60784314]]

 [[0.57647059 0.65098039 0.51764706]
  [0.59607843 0.66666667 0.53333333]
  [0.51764706 0.6        0.41176471]
  ...
  [0.64705882 0.71372549 0.62745098]
  [0.63137255 0.70588235 0.61960784]
  [0.62745098 0.70588235 0.61960784]]

 [[0.54509804 0.62745098 0.47058824]
  [0.57254902 0.65098039 0.51372549]
  [0.51764706 0.6        0.42352941]
  ...
  [0.6745098  0.72156863 0.65098039]
  [0.65490196 0.71764706 0.63137255]
  [0.65098039 0.72156863 0.63529412]]

 ...

 [[0.30196078 0.42745098 0.28235294]
  [0.27058824 0.41960784 0.25098039]
  [0.22745098 0.38039216 0.19607843]
  ...
  [0.6627451  0.71764706 0.65490196]
  [0.6627451  0.7254902  0.66666667]
  [0.69411765 0.74901961 0.69803922]]

 [[0.29411765 0.41568627 0.2745098 ]
  [0.25882353 0.40392157 0.24313725]
  [0.21960784 0.37647059 0.19607843]
  ...
  [0.67058824 0.71764706 0.6627451 ]
  [0.66666667 0.7254902  0.67058824]
  [0.69803922 0.75294118 0.70196078]]

 [[0.29019608 0.41176471 0.27058824]
  [0.25490196 0.4        0.23529412]
  [0.22745098 0.37647059 0.2       ]
  ...
  [0.6745098  0.71764706 0.65882353]
  [0.67843137 0.73333333 0.67058824]
  [0.70588235 0.76078431 0.70980392]]]",Powdery
"[[[0.46666667 0.55686275 0.44313725]
  [0.47843137 0.57254902 0.45490196]
  [0.47843137 0.56862745 0.43921569]
  ...
  [0.44705882 0.50980392 0.43529412]
  [0.41568627 0.48627451 0.39607843]
  [0.45882353 0.50980392 0.43137255]]

 [[0.47843137 0.56078431 0.43137255]
  [0.47843137 0.57254902 0.43529412]
  [0.48627451 0.57254902 0.41568627]
  ...
  [0.38431373 0.45490196 0.36862745]
  [0.40392157 0.4745098  0.38431373]
  [0.55686275 0.6        0.54509804]]

 [[0.47058824 0.56470588 0.40392157]
  [0.50196078 0.59215686 0.42745098]
  [0.55686275 0.63137255 0.45490196]
  ...
  [0.36470588 0.45098039 0.35294118]
  [0.41960784 0.49019608 0.40392157]
  [0.58431373 0.63137255 0.56078431]]

 ...

 [[0.34509804 0.41568627 0.24705882]
  [0.30588235 0.40392157 0.23137255]
  [0.2745098  0.37647059 0.20392157]
  ...
  [0.53333333 0.60392157 0.4745098 ]
  [0.39215686 0.43921569 0.30196078]
  [0.38823529 0.42352941 0.28235294]]

 [[0.31372549 0.4        0.24313725]
  [0.30196078 0.39215686 0.22745098]
  [0.29411765 0.38823529 0.22745098]
  ...
  [0.6        0.67058824 0.56862745]
  [0.44705882 0.49411765 0.38823529]
  [0.36470588 0.40784314 0.2745098 ]]

 [[0.31764706 0.41960784 0.2627451 ]
  [0.3254902  0.40784314 0.25098039]
  [0.33333333 0.40784314 0.2627451 ]
  ...
  [0.65490196 0.72156863 0.64705882]
  [0.53333333 0.56862745 0.50196078]
  [0.36078431 0.4        0.29411765]]]",Powdery
"[[[0.64313725 0.61960784 0.58039216]
  [0.67843137 0.65490196 0.61568627]
  [0.66666667 0.63529412 0.58823529]
  ...
  [0.31764706 0.4        0.16078431]
  [0.3254902  0.39607843 0.18823529]
  [0.32941176 0.39215686 0.20784314]]

 [[0.63529412 0.61568627 0.56862745]
  [0.67843137 0.65882353 0.61176471]
  [0.65882353 0.64313725 0.58431373]
  ...
  [0.32941176 0.40392157 0.17254902]
  [0.32156863 0.39607843 0.18039216]
  [0.32941176 0.39215686 0.19607843]]

 [[0.62745098 0.61176471 0.56470588]
  [0.6627451  0.65098039 0.6       ]
  [0.64705882 0.63921569 0.57647059]
  ...
  [0.3372549  0.41176471 0.17254902]
  [0.32941176 0.4        0.17647059]
  [0.33333333 0.39607843 0.19607843]]

 ...

 [[0.74901961 0.78431373 0.74509804]
  [0.65098039 0.68627451 0.57647059]
  [0.59215686 0.61176471 0.44313725]
  ...
  [0.42352941 0.37254902 0.32941176]
  [0.41960784 0.38431373 0.30196078]
  [0.41960784 0.4        0.30196078]]

 [[0.80392157 0.83529412 0.81568627]
  [0.70196078 0.73333333 0.6627451 ]
  [0.6        0.62352941 0.47058824]
  ...
  [0.40784314 0.35686275 0.29803922]
  [0.42745098 0.38823529 0.30980392]
  [0.41960784 0.39607843 0.29803922]]

 [[0.83921569 0.8627451  0.85490196]
  [0.74509804 0.77647059 0.72941176]
  [0.63921569 0.65490196 0.53333333]
  ...
  [0.41960784 0.38039216 0.30980392]
  [0.43137255 0.40392157 0.3254902 ]
  [0.41568627 0.39607843 0.28235294]]]",Powdery
"[[[0.09803922 0.2627451  0.15294118]
  [0.10196078 0.27058824 0.16078431]
  [0.10196078 0.27843137 0.16470588]
  ...
  [0.08627451 0.20392157 0.09019608]
  [0.08627451 0.20392157 0.08627451]
  [0.08235294 0.20392157 0.08627451]]

 [[0.09411765 0.25490196 0.14509804]
  [0.09803922 0.2627451  0.15294118]
  [0.09803922 0.27058824 0.15686275]
  ...
  [0.08235294 0.2        0.08627451]
  [0.08235294 0.2        0.08235294]
  [0.08627451 0.20784314 0.09019608]]

 [[0.09019608 0.24705882 0.1372549 ]
  [0.09019608 0.25490196 0.14509804]
  [0.09411765 0.2627451  0.15294118]
  ...
  [0.08627451 0.2        0.09019608]
  [0.08627451 0.2        0.08235294]
  [0.09019608 0.21960784 0.11372549]]

 ...

 [[0.08627451 0.22352941 0.1372549 ]
  [0.08627451 0.22352941 0.12941176]
  [0.09019608 0.22745098 0.1254902 ]
  ...
  [0.2745098  0.4627451  0.27058824]
  [0.26666667 0.45098039 0.27843137]
  [0.28235294 0.4627451  0.31372549]]

 [[0.08627451 0.22745098 0.14901961]
  [0.09019608 0.22745098 0.13333333]
  [0.08627451 0.23529412 0.12941176]
  ...
  [0.26666667 0.45490196 0.2627451 ]
  [0.27843137 0.4627451  0.30980392]
  [0.29803922 0.4745098  0.35294118]]

 [[0.09019608 0.22745098 0.14901961]
  [0.08627451 0.23137255 0.13333333]
  [0.08627451 0.23921569 0.13333333]
  ...
  [0.28235294 0.46666667 0.28235294]
  [0.29019608 0.47058824 0.3254902 ]
  [0.29803922 0.47843137 0.35686275]]]",Powdery
"[[[0.50196078 0.64313725 0.40784314]
  [0.52941176 0.66666667 0.44313725]
  [0.54509804 0.68627451 0.46666667]
  ...
  [0.59607843 0.67843137 0.46666667]
  [0.58823529 0.68627451 0.45882353]
  [0.6        0.68235294 0.49803922]]

 [[0.5254902  0.6627451  0.44313725]
  [0.54509804 0.68235294 0.4627451 ]
  [0.56078431 0.69803922 0.48627451]
  ...
  [0.58823529 0.6627451  0.45882353]
  [0.57254902 0.66666667 0.44313725]
  [0.58431373 0.67058824 0.48235294]]

 [[0.54117647 0.68235294 0.46666667]
  [0.55294118 0.69803922 0.48627451]
  [0.56078431 0.70980392 0.49803922]
  ...
  [0.58039216 0.64705882 0.46666667]
  [0.56078431 0.65098039 0.44313725]
  [0.58039216 0.66666667 0.48627451]]

 ...

 [[0.54117647 0.60784314 0.46666667]
  [0.5372549  0.6        0.45882353]
  [0.52156863 0.58823529 0.43529412]
  ...
  [0.45098039 0.53333333 0.36862745]
  [0.40784314 0.50588235 0.31764706]
  [0.36862745 0.48627451 0.26666667]]

 [[0.49019608 0.54117647 0.38431373]
  [0.47843137 0.53333333 0.36078431]
  [0.45882353 0.51372549 0.33333333]
  ...
  [0.46666667 0.54901961 0.39215686]
  [0.41960784 0.51764706 0.3372549 ]
  [0.38039216 0.49803922 0.28627451]]

 [[0.43137255 0.47843137 0.27058824]
  [0.41960784 0.4745098  0.25882353]
  [0.43529412 0.4745098  0.28235294]
  ...
  [0.47843137 0.55686275 0.40392157]
  [0.43137255 0.5254902  0.34901961]
  [0.39215686 0.50980392 0.29803922]]]",Powdery
"[[[0.19607843 0.30588235 0.2       ]
  [0.19215686 0.30196078 0.18431373]
  [0.19607843 0.30588235 0.16862745]
  ...
  [0.33333333 0.4627451  0.27843137]
  [0.32156863 0.45098039 0.25490196]
  [0.30980392 0.44705882 0.24705882]]

 [[0.18823529 0.30588235 0.19215686]
  [0.19215686 0.30588235 0.18431373]
  [0.19607843 0.30588235 0.17254902]
  ...
  [0.31764706 0.44705882 0.2627451 ]
  [0.29803922 0.43137255 0.23137255]
  [0.29411765 0.41960784 0.22352941]]

 [[0.18823529 0.30588235 0.18823529]
  [0.19607843 0.30980392 0.18823529]
  [0.23921569 0.3372549  0.19215686]
  ...
  [0.32156863 0.44705882 0.26666667]
  [0.28235294 0.41568627 0.21568627]
  [0.27843137 0.40392157 0.20392157]]

 ...

 [[0.30980392 0.43137255 0.25490196]
  [0.30980392 0.41960784 0.28235294]
  [0.24705882 0.36078431 0.22352941]
  ...
  [0.71372549 0.7254902  0.68235294]
  [0.84313725 0.75686275 0.74117647]
  [0.91372549 0.80784314 0.80784314]]

 [[0.35294118 0.46666667 0.31372549]
  [0.33333333 0.43529412 0.30588235]
  [0.25490196 0.36078431 0.21960784]
  ...
  [0.77647059 0.74509804 0.70980392]
  [0.90196078 0.78431373 0.78431373]
  [0.9372549  0.81960784 0.81960784]]

 [[0.39215686 0.49019608 0.34509804]
  [0.37647059 0.46666667 0.34901961]
  [0.26666667 0.37647059 0.22745098]
  ...
  [0.8627451  0.78039216 0.76078431]
  [0.92156863 0.79607843 0.80392157]
  [0.94117647 0.81176471 0.82745098]]]",Powdery
"[[[0.38823529 0.43137255 0.30588235]
  [0.35294118 0.41960784 0.27843137]
  [0.38431373 0.45490196 0.33333333]
  ...
  [0.59607843 0.63921569 0.48627451]
  [0.5372549  0.58823529 0.42352941]
  [0.57254902 0.64313725 0.49803922]]

 [[0.38431373 0.43529412 0.30980392]
  [0.36862745 0.42352941 0.28627451]
  [0.32941176 0.39215686 0.25490196]
  ...
  [0.63921569 0.6745098  0.54117647]
  [0.56470588 0.61176471 0.45098039]
  [0.57647059 0.63529412 0.49019608]]

 [[0.38039216 0.43529412 0.29803922]
  [0.38823529 0.44313725 0.30980392]
  [0.37647059 0.42745098 0.29803922]
  ...
  [0.66666667 0.70196078 0.58823529]
  [0.6        0.64313725 0.49803922]
  [0.59607843 0.64313725 0.50588235]]

 ...

 [[0.54117647 0.62352941 0.4627451 ]
  [0.51764706 0.59607843 0.44705882]
  [0.49803922 0.58039216 0.42352941]
  ...
  [0.32941176 0.49803922 0.28627451]
  [0.3372549  0.49019608 0.27843137]
  [0.34509804 0.47843137 0.27843137]]

 [[0.54901961 0.62352941 0.47843137]
  [0.5372549  0.6        0.4745098 ]
  [0.50980392 0.58039216 0.45098039]
  ...
  [0.3372549  0.49803922 0.28627451]
  [0.34117647 0.49411765 0.27843137]
  [0.34901961 0.48627451 0.27843137]]

 [[0.56470588 0.62745098 0.50196078]
  [0.55294118 0.60784314 0.49803922]
  [0.52156863 0.58431373 0.46666667]
  ...
  [0.34117647 0.50196078 0.28627451]
  [0.34117647 0.49803922 0.28235294]
  [0.3372549  0.48627451 0.27843137]]]",Powdery
"[[[0.58039216 0.58431373 0.5372549 ]
  [0.62352941 0.60392157 0.55294118]
  [0.6627451  0.63137255 0.59607843]
  ...
  [0.53333333 0.57647059 0.5372549 ]
  [0.50588235 0.52156863 0.48627451]
  [0.47843137 0.50588235 0.44313725]]

 [[0.65098039 0.67058824 0.65098039]
  [0.6745098  0.68627451 0.6627451 ]
  [0.67843137 0.67843137 0.66666667]
  ...
  [0.50980392 0.54509804 0.50588235]
  [0.49411765 0.51372549 0.4627451 ]
  [0.49019608 0.51764706 0.44705882]]

 [[0.70196078 0.74117647 0.74509804]
  [0.72156863 0.74901961 0.74901961]
  [0.70196078 0.7254902  0.72941176]
  ...
  [0.47058824 0.50588235 0.45490196]
  [0.44313725 0.4745098  0.40392157]
  [0.47843137 0.51764706 0.44705882]]

 ...

 [[0.28235294 0.34509804 0.21568627]
  [0.23921569 0.34117647 0.20392157]
  [0.24705882 0.36470588 0.21568627]
  ...
  [0.52156863 0.64313725 0.44313725]
  [0.5372549  0.6627451  0.48235294]
  [0.56078431 0.68235294 0.51372549]]

 [[0.29019608 0.32941176 0.20392157]
  [0.24313725 0.32941176 0.20784314]
  [0.25098039 0.35686275 0.22745098]
  ...
  [0.52941176 0.64705882 0.44705882]
  [0.5372549  0.65882353 0.47058824]
  [0.55294118 0.68235294 0.49803922]]

 [[0.29803922 0.31764706 0.2       ]
  [0.25882353 0.3254902  0.20784314]
  [0.26666667 0.34509804 0.22745098]
  ...
  [0.54117647 0.65490196 0.45882353]
  [0.54509804 0.65490196 0.47058824]
  [0.55294118 0.65490196 0.49019608]]]",Powdery
"[[[0.86666667 0.93333333 0.94901961]
  [0.85882353 0.92941176 0.9372549 ]
  [0.81568627 0.90588235 0.85098039]
  ...
  [0.57647059 0.64313725 0.54117647]
  [0.56078431 0.63529412 0.5254902 ]
  [0.55686275 0.63137255 0.52156863]]

 [[0.82352941 0.88627451 0.89019608]
  [0.8        0.8745098  0.86666667]
  [0.76078431 0.85882353 0.78039216]
  ...
  [0.50588235 0.59607843 0.46666667]
  [0.50196078 0.6        0.45098039]
  [0.49803922 0.6        0.45098039]]

 [[0.8        0.87058824 0.85098039]
  [0.78039216 0.8627451  0.82352941]
  [0.74509804 0.85098039 0.73333333]
  ...
  [0.45490196 0.56862745 0.40784314]
  [0.45098039 0.57254902 0.4       ]
  [0.45490196 0.58039216 0.4       ]]

 ...

 [[0.63921569 0.74901961 0.53333333]
  [0.62745098 0.74901961 0.51764706]
  [0.61176471 0.73333333 0.50588235]
  ...
  [0.39607843 0.49019608 0.32156863]
  [0.43921569 0.50588235 0.35686275]
  [0.4745098  0.52941176 0.38823529]]

 [[0.63921569 0.74509804 0.53333333]
  [0.63529412 0.74901961 0.52156863]
  [0.62352941 0.74117647 0.50980392]
  ...
  [0.38823529 0.48627451 0.30980392]
  [0.4        0.48627451 0.3254902 ]
  [0.43921569 0.50980392 0.36078431]]

 [[0.63529412 0.74117647 0.53333333]
  [0.63529412 0.74901961 0.52156863]
  [0.63137255 0.74509804 0.52156863]
  ...
  [0.37254902 0.48235294 0.30196078]
  [0.38039216 0.47843137 0.30980392]
  [0.40392157 0.48627451 0.33333333]]]",Powdery
"[[[0.45490196 0.61568627 0.47058824]
  [0.43921569 0.60392157 0.45490196]
  [0.42352941 0.59215686 0.42352941]
  ...
  [0.45882353 0.57254902 0.30980392]
  [0.49019608 0.61568627 0.32941176]
  [0.50980392 0.63137255 0.34901961]]

 [[0.47058824 0.62745098 0.49019608]
  [0.45490196 0.61960784 0.4745098 ]
  [0.44705882 0.60784314 0.44705882]
  ...
  [0.45882353 0.57254902 0.3254902 ]
  [0.48627451 0.60784314 0.34509804]
  [0.49803922 0.62745098 0.35686275]]

 [[0.48235294 0.63529412 0.49803922]
  [0.47843137 0.63137255 0.49803922]
  [0.47058824 0.62745098 0.47843137]
  ...
  [0.4745098  0.58431373 0.34509804]
  [0.47843137 0.6        0.34901961]
  [0.49019608 0.60784314 0.36862745]]

 ...

 [[0.42352941 0.54901961 0.41960784]
  [0.45490196 0.57254902 0.39215686]
  [0.45490196 0.56078431 0.36470588]
  ...
  [0.38039216 0.52156863 0.31372549]
  [0.37647059 0.5372549  0.31372549]
  [0.36470588 0.53333333 0.30980392]]

 [[0.43137255 0.56862745 0.46666667]
  [0.43921569 0.56862745 0.40392157]
  [0.47843137 0.56862745 0.38823529]
  ...
  [0.40392157 0.5372549  0.31372549]
  [0.40784314 0.55686275 0.30196078]
  [0.4        0.56470588 0.30196078]]

 [[0.44705882 0.57647059 0.47058824]
  [0.43921569 0.56862745 0.42745098]
  [0.43529412 0.54117647 0.35294118]
  ...
  [0.42745098 0.54901961 0.31372549]
  [0.43137255 0.57647059 0.29803922]
  [0.41960784 0.58823529 0.29411765]]]",Powdery
"[[[0.46666667 0.57647059 0.36470588]
  [0.4745098  0.58431373 0.35686275]
  [0.47058824 0.57254902 0.35686275]
  ...
  [0.44313725 0.52941176 0.37254902]
  [0.42352941 0.51372549 0.35294118]
  [0.39607843 0.48235294 0.31764706]]

 [[0.48627451 0.59607843 0.37254902]
  [0.49019608 0.6        0.38431373]
  [0.48235294 0.58431373 0.38039216]
  ...
  [0.44313725 0.52941176 0.37647059]
  [0.41568627 0.50980392 0.34509804]
  [0.39215686 0.48235294 0.31372549]]

 [[0.49803922 0.61176471 0.38823529]
  [0.50588235 0.61568627 0.4       ]
  [0.49019608 0.59607843 0.38823529]
  ...
  [0.43137255 0.52156863 0.37254902]
  [0.41176471 0.50980392 0.35294118]
  [0.40392157 0.49803922 0.33333333]]

 ...

 [[0.2745098  0.4        0.19215686]
  [0.2745098  0.39607843 0.18823529]
  [0.30980392 0.43137255 0.23529412]
  ...
  [0.83529412 0.71372549 0.71372549]
  [0.85490196 0.72156863 0.72941176]
  [0.8627451  0.72941176 0.7372549 ]]

 [[0.29411765 0.41568627 0.21568627]
  [0.29803922 0.41176471 0.20784314]
  [0.3254902  0.44705882 0.24705882]
  ...
  [0.83529412 0.70980392 0.70980392]
  [0.85882353 0.7254902  0.73333333]
  [0.85882353 0.73333333 0.74509804]]

 [[0.30196078 0.42352941 0.23137255]
  [0.30196078 0.41960784 0.21960784]
  [0.3372549  0.45882353 0.25882353]
  ...
  [0.83921569 0.71372549 0.70980392]
  [0.85490196 0.72941176 0.7372549 ]
  [0.86666667 0.74509804 0.76078431]]]",Powdery
"[[[0.48627451 0.58039216 0.32156863]
  [0.54509804 0.64705882 0.40392157]
  [0.57647059 0.68235294 0.4627451 ]
  ...
  [0.27058824 0.41176471 0.20392157]
  [0.23529412 0.36470588 0.1372549 ]
  [0.23529412 0.35294118 0.14117647]]

 [[0.47843137 0.57254902 0.30980392]
  [0.57254902 0.66666667 0.43921569]
  [0.59607843 0.69803922 0.49803922]
  ...
  [0.29019608 0.43137255 0.22352941]
  [0.2745098  0.4        0.17254902]
  [0.2745098  0.38431373 0.18039216]]

 [[0.45098039 0.56078431 0.27843137]
  [0.54117647 0.64705882 0.42745098]
  [0.57647059 0.68627451 0.48627451]
  ...
  [0.32156863 0.4627451  0.2627451 ]
  [0.3372549  0.45098039 0.24705882]
  [0.32941176 0.43137255 0.24705882]]

 ...

 [[0.34117647 0.47843137 0.25098039]
  [0.36078431 0.50196078 0.25490196]
  [0.34509804 0.48235294 0.22745098]
  ...
  [0.18823529 0.33333333 0.14901961]
  [0.18823529 0.3254902  0.14509804]
  [0.18823529 0.33333333 0.14901961]]

 [[0.3372549  0.46666667 0.22745098]
  [0.3372549  0.47058824 0.22352941]
  [0.32941176 0.4627451  0.21176471]
  ...
  [0.18431373 0.34117647 0.14509804]
  [0.17647059 0.32941176 0.14509804]
  [0.18039216 0.33333333 0.14509804]]

 [[0.3254902  0.45882353 0.21176471]
  [0.31764706 0.45490196 0.2       ]
  [0.32156863 0.45490196 0.20392157]
  ...
  [0.18431373 0.3372549  0.1372549 ]
  [0.17647059 0.32941176 0.13333333]
  [0.18431373 0.33333333 0.1372549 ]]]",Powdery
"[[[0.22352941 0.3254902  0.15686275]
  [0.19607843 0.29019608 0.1254902 ]
  [0.19607843 0.28627451 0.11372549]
  ...
  [0.62745098 0.66666667 0.45882353]
  [0.57254902 0.61568627 0.40784314]
  [0.50196078 0.54901961 0.34509804]]

 [[0.25490196 0.35686275 0.19215686]
  [0.23137255 0.3254902  0.15686275]
  [0.22352941 0.30980392 0.1372549 ]
  ...
  [0.62745098 0.66666667 0.45098039]
  [0.56078431 0.60392157 0.38431373]
  [0.47843137 0.5372549  0.30980392]]

 [[0.27843137 0.37647059 0.21960784]
  [0.26666667 0.35686275 0.19607843]
  [0.25490196 0.34117647 0.17254902]
  ...
  [0.62745098 0.67058824 0.43529412]
  [0.52156863 0.56862745 0.34509804]
  [0.45098039 0.51372549 0.27843137]]

 ...

 [[0.24705882 0.38431373 0.21568627]
  [0.27843137 0.41960784 0.27843137]
  [0.29803922 0.44705882 0.3254902 ]
  ...
  [0.18823529 0.2745098  0.20784314]
  [0.20784314 0.30196078 0.24705882]
  [0.24705882 0.32941176 0.29803922]]

 [[0.23529412 0.36470588 0.18823529]
  [0.26666667 0.40392157 0.25098039]
  [0.29411765 0.43921569 0.31764706]
  ...
  [0.17647059 0.25882353 0.19215686]
  [0.18039216 0.26666667 0.21960784]
  [0.24313725 0.32941176 0.30196078]]

 [[0.21960784 0.35294118 0.17254902]
  [0.25882353 0.39215686 0.23137255]
  [0.28627451 0.43137255 0.30196078]
  ...
  [0.17254902 0.25882353 0.18431373]
  [0.16470588 0.25490196 0.19607843]
  [0.20392157 0.29019608 0.23529412]]]",Powdery
